,Unnamed: 0,tweet,bias
3029,0,"Yes. Correct.
",N
3030,0,"Is this a Townhall or is Savannah Guthrie going ro ask stupid questions and debate the President all night?
",R
3031,0,"RT @kerrydougherty: This is a debate between the president and Savannah Guthrie.
",N
3032,0,"Denounce white supremacy again?
",N
3033,0,"@loribelbol @megynkelly A brief recap of the Biden debate https://t.co/fYc4lNDZxJ
",N
3034,0,"Kudos to @SavannahGuthrie for the effort
",N
3035,0,"So they just swapped out Biden for Guthrie in tonight's debate?  With no moderator? #TrumpTownHall
",R
3036,0,"@lindyqb5 @greggutfeld @seanmdav #SavannahGuthrie Is #MattLauer when he hosted his debacle of a debate! #TrumpPence2020
",R
3037,0,"Savanah is NOT playing.
",N
3038,0,"I nominate @speerjt  to moderate the next town hall or debate.  Both of these events are awful so far....
",N
3039,0,"RT @NARAL: Our freedom is not up for debate. #BlockBarrett #WeDissent
",L
3040,0,"RT @swimmerbr78: Holy sh*t!  Only Trump could lose a debate with only himself. 
",L
3041,0,"Love to watch @millermeeks farmsplain to actual farmer @RitaHartIA on the #IA02 debate stage tonight...
",L
3042,0,"RT @bocxtop: normalize refusing to debate white guys about why you deserve rights
",L
3043,0,"I love town halls, way better and more authentic than an debate
",N
3044,0,"Just once I'd like to see a journalist conduct a proper interview or debate. NBC- you picked the wrong person.
",N
3045,0,"@kayleighmcenany @ghostofvangogh1 Just debate with ratchet jaw @SavannahGuthrie. Ridiculous.
",R
3046,0,"This town hall format really allows Biden to get into the weeds on policy in a way he wouldn't in the debate setting.
",N
3047,0,"Debate #1 was Donald Trump vs Chris Wallace 
",R
3048,0,"@kate_awakening Why is @POTUS  being forced to debate this moderator?  Savannah is downright pugnacious.
",R
3049,0,"Go turn on the Biden Townhall and notice that the host does not jump in and Debate with Trump.
",R
3050,0,"@RyanAFournier #TownHall? This is a debate between Trump and Guthrie.
",R
3051,0,"#CrookedJoeBiden is rambling on ABC.
",R
3052,0,"President Trump is winning the Savannah Guthrie debate.
",R
3053,0,"Ending SARS and SWAT shouldn't be a debate
",N
3054,0,"RT @politicalmath: It's nice to see that Trump still got to debate someone
",R
3055,0,"Is this a debate between Trump and Savanah? Thought it was a town hall.
",N
3056,0,"Kind of annoyed Trump acceded to this shill about masks. 
",L
3057,0,"RT @Andy_Burton: Deep divisions triggered by Brexit debate are here to stay https://t.co/eAIcUep32f
",N
3058,0,"And joe is getting soft questions
",R
3059,0,"RT @lfsgd_diane: Probably. Feel safe America?
",N
3060,0,"@NBCPolitics Is the President there to answer questions from American's or to debate Savannah Guthrie?
",R
3061,0,"Hacking victim @JoyAnnReid appears on debate commercial.
",N
3062,0,"RT @PScolardi: If the word BOOM was a person, it's name would be Donald J. Trump! https://t.co/PZA7kGDyN4
",R
3063,0,"Senator Harris,    Did you not listen to Judge Barrett's response ?  The rest of us thought she was pretty clear.
",R
3064,0,"Shows their contempt for Trump, they threw softball questions at Biden
",R
3065,0,"So, no? Got it.
",N
3066,0,"RT @TcatMPS: Trump handling this town hall way better then that dumpster fire debate
",R
3067,0,"@tedcruz Obama does not debate men that debase other men's wife. Even though you can't defend your won wife against insult that she is ugly.
",R
3068,0,"He now gets to debate $avanah while Liden gets to answer questions.... so predictable
",R
3069,0,"@greggutfeld This is not a town hall! Savannah thinks she's supposed to debate the president? Rediculous! I'm disgusted with her!
",R
3070,0,"@realDonaldTrump Don't agree to a debate with Never-Trumper Kristen Welker.
",R
3071,0,"Looks like McConnell has him on a short leash.
",L
3072,0,"Trump really should have agreed to debate Biden, this town hall host just fucked him up so bad
",L
3073,0,"@KirstenPowers NBC's was supposed to be a Town Hall not a debate with the moderator.
",R
3074,0,"Kinda glad someone else is watching because I'm not.
",N
3075,0,"RT @RockTheVote: Voters deserve to hear from both candidates on one program. This is not fair to the American people.
",N
3076,0,"Anybody else watching Trump debate Savannah Guthrie?
",N
3077,0,"RT @Chasten: If we expect second graders to show up for virtual school the least Trump could do is show up for a virtual debate.
",L
3078,0,"The split screen debate *is* a good metaphor for the country.
",N
3079,0,"RT @steibingtwit1: Seriously these same people are doing the next debate.  Wth!
",N
3080,0,"RT @2020ReddRabbit: @thebradfordfile It's a town hall, not a debate, who in the hell does she think she is?! B**CH
",R
3081,0,"@thehill So far, he's right.   Guthrie is just there to debate him.  Complete car-fest
",R
3082,0,"Is this a townhall or a debate!
",N
3083,0,"Himself; far too cowardly to appear on a real debate with Joe.
",L
3084,0,"Good to know he is humble as he SHOULD BE!
",N
3085,0,"@SavannahGuthrie you are a disgrace to fair and balanced debate
",R
3086,0,"Are we actually going to sit here and listen to Trump debate @SavannahGuthrie ???
",L
3087,0,"Debate #3: Trump vs Savannah #Debate2020
",N
3088,0,"My comments on debate are being rejected. Why?
",N
3089,0,"@HungryPupus Nah - they would have immediately cancelled / rescheduled the debate if he had tested positive.
",N
3090,0,"RT @n3liason: @greggutfeld She must have talked to Scaramucci before the debate.
",N
3091,0,"@exjon The  master debate became a mask debate... Or something
",N
3092,0,"RT @DFBHarvard: RT If you still believe Mike Pence won the Debate! https://t.co/YD2qMt5EQJ
",R
3093,0,"Win a debate against Biden? Rule #1: Let Joe talk....wow.
",R
3094,0,"So is this a town hall? Or is it a debate between @realDonaldTrump and the blowhard that is Savannah Guthrie?
",R
3095,0,"listen to this fool patriots #Trump2020Landslide
",R
3096,0,"ugh... well no one is perfect, and she'll be a back bencher for the few two years anyway
",N
3097,0,"@JoeBiden If so, why you told him to shut up in the first debate?
",R
3098,0,"Dueling Town Halls for Trump, Biden After Debate Plan Nixed https://t.co/ibu40qDSdq
",N
3099,0,"@JackPosobiec @SavannahGuthrie A Joe Rohan moderated debate would be epic. One for the ages
",N
3100,0,"RT @wray_cassandra: Here we go - get ready !!  
",N
3101,0,"@realDonaldTrump @POTUS - Debate: Your Crushing It.
",R
3102,0,"Wtf lol
",N
3103,0,"Trump is smoking fire on Savannah (NBC) during the debate, not a townhall at all
",R
3104,0,"@ErinMPerrine @BobQuarantine So glad I tuned in to watch the second presidential debate between Savannah Guthrie and Donald Trump.
",L
3105,0,"But since she's #JustAGirl #SexistPigPres treats her even worse
",L
3106,0,"@DanteAtkins Thank u for watching the biden debate
",N
3107,0,"not niggas tryna debate w me over need for speed
",N
3108,0,"Repeat of previous Trump debate. Moderator needs to shut up!
",L
3109,0,"Are you watching a different debate? Trump just said he wants the peaceful transfer of power and a fair election!
",R
3110,0,"Precisely.
",N
3111,0,"@realDailyWire Hw would have made a fine debate moderator , right?
",N
3112,0,"#Election2020 Do you think @realDonaldTrump knows that his own advisor called his debate performance ""crappy""?
",L
3113,0,"#AmyConeyBarrett sucks.  
",L
3114,0,"RT @JudgmentalNYer: It is so stupid that we are having town halls right now and not a real debate.
",N
3115,0,"@FrankLuntz @SavannahGuthrie @GStephanopoulos What are your thoughts on @joerogan moderating the final debate?
",N
3116,0,"RT @pvenable: That appears to be the case. It is a debate after all! https://t.co/D0oCBlFwdJ
",N
3117,0,"Everyone agreed that Chris Wallace failed the first debate why is Savannah Guthrie following his play book.
",R
3118,0,"Get fucked fat loser
",N
3119,0,"This debate could have been an email.
",N
3120,0,"RT @BrookeGoren: Love to watch @millermeeks farmsplain to actual farmer @RitaHartIA on the #IA02 debate stage tonight...
",L
3121,0,"So he didn't...
",N
3122,0,"@Senorpigletto @NBCNewsPR @SavannahGuthrie @NBCNews There was no reason for not having a live debate!
",N
3123,0,"She has all the answers and is rude @NBCNews
",N
3124,0,"@lsfletcher66 Yeah, and she's going to be one of the moderators during the last debate. Oh joy.
",N
3125,0,"@TheJordanRachel It's a successful debate btw. TBH.
",N
3126,0,"@michaelbeatty3 @AKA_RealDirty The man has blue eyes...why do they look black?   They looked the same way at the debate too
",N
3127,0,"RT @hwpresscorps: @megynkelly Guthrie losing the debate to Trump is what's going on.
",R
3128,0,"RT @piperhuguley: I like this idea for Biden. https://t.co/7Mv7AzIMHI
",N
3129,0,"More anchor/debate team journo bullshit
",N
3130,0,"this is how every presidential debate should be. a fucking cross exam that makes candidates sweat bricks.
",N
3131,0,"Guthrie is RUDE!
",N
3132,0,"@realDonaldTrump can't debate. He knows it, and fears it. All he can do is wage a ratings war.
",L
3134,0,"#SavannahGuthrie should have moderated an actual debate.
",N
3135,0,"@CNBC Is this a town hall or a debate?
",N
3136,0,"RT @KumarrNotCow: Minimum wage, vampires, and leeches. (thread on yesterday's parliament debate) https://t.co/bUzhSdgLxk
",N
3137,0,"RT @AnandWrites: Cancel it.
",N
3138,0,"@Laurie_Garrett @Lawrence @nbc @ABC One is in a debate against the host...
",N
3139,0,"them not doing the debate virtual making me mad. these two seperate town halls shit is dumb
",N
3140,0,"I. Genuinely. Do. Not. Understand.
",N
3141,0,"@NBCNews Savannah Guthrie is being such a Bitch!  This is not supposed to be a debate.  Meanwhile, Biden is getting kid glove treatment.
",R
3142,0,"#BidenTownHallOnABC is on right now??? I set my recording for 8pm to 10pm. All my channels only listed the regular Debate time.
",N
3143,0,"@LisaMarieBoothe @catturd2 I thought this was supposed to be a town hall.  She wanted to interrogate, interrupt, and debate.  Disgusting
",R
3144,0,"NBC got a debate after all
",N
3145,0,"@SenKamalaHarris If you can't debate a topic you cannot claim intolerance toward others.
",R
3146,0,"This debate is much more watchable with only @JoeBiden onstage.
",L
3147,0,"@SteveSchmidtSES @ProjectLincoln @realDonaldTrump Always good to hear that other people are watching the same debate I am.
",N
3148,0,"how is this real
",N
3149,0,"RT @EmmaKennedy: How a single human being wants to vote for this lump of excrement I will never know. https://t.co/UND9iYRLSv
",L
3150,0,"@sean_cummings @nycsouthpaw My Biden feed id pre-empted locally for local debate. He will be on at 700 MST. I""m streaming the ABC feed.
",N
3151,0,"This is not a town hall. This is a debate between Donald Trump and MSNBC. Very disrespectful. #debate #DonaldTrump #SavannahGuthrie
",R
3152,0,"RT @kathrynlopez: ABC and NBC should have gotten together to be the new debate commission. This is silly.
",N
3153,0,"@greggutfeld What is this? An hour long debate on masks?
",N
3154,0,"@atrupar So, he may have known he has coronavirus at the debate?
",N
3155,0,"RT @scuds57: If you're saying lying is the end when can we expect your resignation.
",N
3156,0,"I thought the debate on Thursday was cancelled? Because #Trump and #SavannahGuthrie are sparing right now..
",N
3157,0,"This guy continues to miss on the easiest questions in debate history
",N
3158,0,"@cjtruth just think next debate is nbc moderators .....argh. Why does trump do this to himself
",R
3159,0,"Trump is trying to debate the host of the town hall when his azz suppose to be debating Joe Biden unbelieveable.
",L
3160,0,"RT @MeatPopsicle17: @CalebJHull @SavannahGuthrie Why did they bill this as a town hall and not a Trump/Guthrie debate? Goid grief.
",R
3161,0,"RT @hhhstocko1: @NBCNews @SavannahGuthrie Who is this Bitch who is trying to debate Trump. I thought this was a town hall.
",R
3162,0,"Wonder if George steponallofus is going to debate Joe or is it just @SavannahGuthrie in a debate with Trump , I thought this was a townhall
",R
3163,0,"Life hack: if you put both town halls on at the same time, you can relive the unforgettable experience of the first debate.
",N
3164,0,"RT @DemocratsMisery: @NBCNews Is the President there to answer questions from American's or to debate Savannah Guthrie?
",R
3165,0,"@johncardillo As did this...
",N
3166,0,"#TrumpTownHall the host of this town hall is a joke, ask the questions stop trying to debate him. You clout chaser.
",R
3167,0,"RT @crypto_rambo: Is Savannah supposed to ask questions, debate the President, or let the people ask questions?? I am confused
",N
3168,0,"@mwam1993 This is how they get to debate our president on national TV without sleepy Joe messing it up. Too bad Trump is ready for it.
",R
3169,0,"@SavannahGuthrie showing her true colors...not a journalist by any means. She herself is failing at trying to debate @realDonaldTrump
",R
3170,0,"RT @Mediaite: Fox's Bret Baier: Steve Scully Twitter Scandal 'A Big Black Eye for the Debate Commission' https://t.co/oJ5IMqVIqK
",N
3171,0,"Would-Be Debate Moderator Suspended After Admitting He Lied About Being Hacked https://t.co/OXFCT5obr8
",N
3172,0,"Congrats to @NBCNews for being a tool. #BoycottNBCTownHall
",R
3173,0,"RT @KamalaHarris: If we use our vote and we use our voice, we will win. Watch a recap of last night's debate now. https://t.co/mJ6vHhAFjL
",L
3174,0,"This is a Trump-Savannah Guthrie debate, not a town hall...  #TrumpTownHall
",N
3175,0,"I like this so much more than a debate. Policy info one channel, off the rails crazy train on another.
",L
3176,0,"@FrankLuntz @SavannahGuthrie @GStephanopoulos Is Guthrie giving Trump a taste of his own debate medicine?
",N
3177,0,"Well ya not surprised by this
",N
3178,0,"@abc7breaking You do not have the debate on...ET now.
",N
3179,0,"I thought this was a townhall not a DEBATE!
",N
3180,0,"RT @John85553736: Trump is trying to debate the host of the town hall when his azz suppose to be debating Joe Biden unbelieveable.
",L
3181,0,"@Phylmour The last debate will be insane. He can't help himself.
",N
3182,0,"She cant stop interrupting!! Is this a town hall or debate?
",N
3183,0,"#SavannahGuthrie #WhiteSupremacy #TownHall HOW MANY TIMES DOES HE HAVE TO DO THIS! You lied he did at the debate!!!!
",L
3184,0,"#PantsOnFire Full stop.
",N
